Day	plate	Row	Col	medium	protist	bacteria 	state	ind./cm^2
5	5	D	2	2%KB	P6	NO	active	4063
5	5	D	2	2%KB	P6	NO	cyst	0
5	5	D	1	NA	NA	NA	NA	0
5	5	E	1	2%KB	P4	H	active	0
5	5	E	1	2%KB	P4	H	cyst	135
5	5	E	2	NA	NA	NA	NA	0
5	5	E	3	2%KB	P4	A	active	4198
5	5	E	3	2%KB	P4	A	cyst	83960
5	5	E	4	PAS	P3	C	active	677
5	5	E	4	PAS	P3	C	cyst	14896
5	5	E	5	NA	NA	NA	NA	0
5	5	E	6	PAS	P3	NO	active	271
5	5	E	6	PAS	P3	NO	cyst	4333
5	5	E	7	NA	NA	NA	NA	0
5	5	E	8	2%KB	P6	A	active	10157
5	5	E	8	2%KB	P6	A	cyst	0
5	5	E	9	2%KB	P1	C	active	20042
5	5	E	9	2%KB	P1	C	cyst	0
5	5	E	10	2%KB	P5	B	active	2573
5	5	E	10	2%KB	P5	B	cyst	0
5	5	E	11	2%KB	NO	B	NA	0
5	5	E	12	NA	NA	NA	NA	0
5	5	F	12	2%KB	P4	C	active	0
5	5	F	12	2%KB	P4	C	cyst	0
5	5	F	11	2%KB	P2	NO	active	20042
5	5	F	11	2%KB	P2	NO	cyst	0
5	5	F	10	2%KB	P3	E	active	12729
5	5	F	10	2%KB	P3	E	cyst	2979
5	5	F	9	2%KB	P4	B	active	135
5	5	F	9	2%KB	P4	B	cyst	0
5	5	F	8	2%KB	P6	C	active	2979
5	5	F	8	2%KB	P6	C	cyst	0
5	5	F	7	2%KB	P1	A	active	189588
5	5	F	7	2%KB	P1	A	cyst	0
5	5	F	6	PAS	P1	B	active	64189
5	5	F	6	PAS	P1	B	cyst	13542
5	5	F	5	PAS	P4	G	active	13542
5	5	F	5	PAS	P4	G	cyst	22480
5	5	F	4	NA	NA	NA	NA	0
5	5	F	3	2%KB	P3	B	active	15438
5	5	F	3	2%KB	P3	B	cyst	0
5	5	F	2	NA	NA	NA	NA	0
5	5	F	1	PAS	NO	F	NA	0
5	5	G	1	2%KB	P2	C	active	23021
5	5	G	1	2%KB	P2	C	cyst	0
5	5	G	2	2%KB	P1	C	active	17875
5	5	G	2	2%KB	P1	C	cyst	0
5	5	G	3	2%KB	P6	H	active	0
5	5	G	3	2%KB	P6	H	cyst	0
5	5	G	4	2%KB	P2	NO	active	24917
5	5	G	4	2%KB	P2	NO	cyst	0
5	5	G	5	2%KB	P5	E	active	4469
5	5	G	5	2%KB	P5	E	cyst	0
5	5	G	6	2%KB	P4	F	active	9750
5	5	G	6	2%KB	P4	F	cyst	56335
5	5	G	7	PAS	P3	B	active	1625
5	5	G	7	PAS	P3	B	cyst	28980
5	5	G	8	2%KB	P1	E	active	251881
5	5	G	8	2%KB	P1	E	cyst	0
5	5	G	9	2%KB	P6	G	active	13271
5	5	G	9	2%KB	P6	G	cyst	0
5	5	G	10	2%KB	P3	C	active	4063
5	5	G	10	2%KB	P3	C	cyst	0
5	5	G	11	2%KB	P4	E	active	2302
5	5	G	11	2%KB	P4	E	cyst	0
5	5	G	12	NA	NA	NA	NA	0
5	5	H	12	PAS	NO	H	NA	0
5	5	H	11	2%KB	P2	E	active	165212
5	5	H	11	2%KB	P2	E	cyst	0
5	5	H	10	2%KB	P6	I	active	0
5	5	H	10	2%KB	P6	I	cyst	0
5	5	H	9	2%KB	P3	G	active	16792
5	5	H	9	2%KB	P3	G	cyst	22480
5	5	H	8	2%KB	NO	E	NA	0
5	5	H	7	NA	NA	NA	NA	0
5	5	H	6	2%KB	P5	I	active	0
5	5	H	6	2%KB	P5	I	cyst	0
5	5	H	5	NA	NA	NA	NA	0
5	5	H	4	PAS	P6	D	active	8938
5	5	H	4	PAS	P6	D	cyst	0
5	5	H	3	PAS	P2	I	active	58501
5	5	H	3	PAS	P2	I	cyst	4875
5	5	H	2	2%KB	P5	NO	active	3386
5	5	H	2	2%KB	P5	NO	cyst	0
5	5	H	1	2%KB	P1	F	active	78814
5	5	H	1	2%KB	P1	F	cyst	0
5	6	A	1	PAS	NO	E	NA	0
5	6	A	2	2%KB	P3	B	active	7584
5	6	A	2	2%KB	P3	B	cyst	271
5	6	A	3	2%KB	P4	D	active	0
5	6	A	3	2%KB	P4	D	cyst	0
5	6	A	4	NA	NA	NA	NA	0
5	6	A	5	NA	NA	NA	NA	0
5	6	A	6	2%KB	P6	D	active	135
5	6	A	6	2%KB	P6	D	cyst	0
5	6	A	7	2%KB	P3	E	active	7042
5	6	A	7	2%KB	P3	E	cyst	1896
5	6	A	8	2%KB	P4	B	active	0
5	6	A	8	2%KB	P4	B	cyst	0
5	6	A	9	2%KB	P2	NO	active	31147
5	6	A	9	2%KB	P2	NO	cyst	0
5	6	A	10	PAS	P5	G	active	29928
5	6	A	10	PAS	P5	G	cyst	0
5	6	A	11	2%KB	NO	A	NA	0
5	6	A	12	2%KB	P5	A	active	24646
5	6	A	12	2%KB	P5	A	cyst	0
5	6	B	12	2%KB	P3	I	active	14355
5	6	B	12	2%KB	P3	I	cyst	813
5	6	B	11	PAS	P4	G	active	4063
5	6	B	11	PAS	P4	G	cyst	35209
5	6	B	10	PAS	P1	C	active	44147
5	6	B	10	PAS	P1	C	cyst	13542
5	6	B	9	PAS	P6	I	active	17063
5	6	B	9	PAS	P6	I	cyst	0
5	6	B	8	NA	NA	NA	NA	0
5	6	B	7	2%KB	P3	NO	active	2708
5	6	B	7	2%KB	P3	NO	cyst	184171
5	6	B	6	2%KB	P1	B	active	0
5	6	B	6	2%KB	P1	B	cyst	0
5	6	B	5	2%KB	P4	D	active	0
5	6	B	5	2%KB	P4	D	cyst	0
5	6	B	4	2%KB	P4	I	active	5146
5	6	B	4	2%KB	P4	I	cyst	0
5	6	B	3	PAS	P1	NO	active	2979
5	6	B	3	PAS	P1	NO	cyst	813
5	6	B	2	NA	NA	NA	NA	0
5	6	B	1	NA	NA	NA	NA	0
5	6	C	1	PAS	P6	F	active	7854
5	6	C	1	PAS	P6	F	cyst	0
5	6	C	2	2%KB	P5	G	active	6094
5	6	C	2	2%KB	P5	G	cyst	0
5	6	C	3	PAS	P1	B	active	64189
5	6	C	3	PAS	P1	B	cyst	11782
5	6	C	4	NA	NA	NA	NA	0
5	6	C	5	PAS	P4	NO	active	271
5	6	C	5	PAS	P4	NO	cyst	5417
5	6	C	6	PAS	NO	B	NA	0
5	6	C	7	2%KB	P2	H	active	0
5	6	C	7	2%KB	P2	H	cyst	0
5	6	C	8	NA	NA	NA	NA	0
5	6	C	9	2%KB	P1	A	active	185796
5	6	C	9	2%KB	P1	A	cyst	0
5	6	C	10	NA	NA	NA	NA	0
5	6	C	11	PAS	P2	C	active	61752
5	6	C	11	PAS	P2	C	cyst	28980
5	6	C	12	2%KB	NO	H	NA	0
5	6	D	12	2%KB	P3	NO	active	1896
5	6	D	12	2%KB	P3	NO	cyst	181463
5	6	D	11	2%KB	P4	I	active	5281
5	6	D	11	2%KB	P4	I	cyst	0
5	6	D	10	2%KB	P6	B	active	5958
5	6	D	10	2%KB	P6	B	cyst	0
5	6	D	9	PAS	P5	A	active	41709
5	6	D	9	PAS	P5	A	cyst	0
5	6	D	8	2%KB	P6	D	active	0
5	6	D	8	2%KB	P6	D	cyst	135
5	6	D	7	2%KB	P2	F	active	195005
5	6	D	7	2%KB	P2	F	cyst	20584
5	6	D	6	2%KB	P6	I	active	813
5	6	D	6	2%KB	P6	I	cyst	0
5	6	D	5	2%KB	P1	D	active	0
5	6	D	5	2%KB	P1	D	cyst	0
5	6	D	4	2%KB	P6	NO	active	4063
5	6	D	4	2%KB	P6	NO	cyst	0
5	6	D	3	2%KB	P2	B	active	28980
5	6	D	3	2%KB	P2	B	cyst	0
5	6	D	2	PAS	NO	G	NA	0
5	6	D	1	2%KB	P3	I	active	44147
5	6	D	1	2%KB	P3	I	cyst	542
5	6	E	1	PAS	P2	G	active	79085
5	6	E	1	PAS	P2	G	cyst	37918
5	6	E	2	PAS	P6	NO	active	677
5	6	E	2	PAS	P6	NO	cyst	0
5	6	E	3	NA	NA	NA	NA	0
5	6	E	4	2%KB	NO	D	NA	0
5	6	E	5	2%KB	P2	G	active	182546
5	6	E	5	2%KB	P2	G	cyst	15573
5	6	E	6	PAS	P4	C	active	1625
5	6	E	6	PAS	P4	C	cyst	20313
5	6	E	7	PAS	NO	A	NA	0
5	6	E	8	2%KB	P2	G	active	184171
5	6	E	8	2%KB	P2	G	cyst	13542
5	6	E	9	2%KB	P4	NO	active	2438
5	6	E	9	2%KB	P4	NO	cyst	117545
5	6	E	10	NA	NA	NA	NA	0
5	6	E	11	PAS	P6	E	active	4333
5	6	E	11	PAS	P6	E	cyst	0
5	6	E	12	PAS	P1	E	active	78002
5	6	E	12	PAS	P1	E	cyst	13271
5	6	F	12	PAS	P6	G	active	23021
5	6	F	12	PAS	P6	G	cyst	0
5	6	F	11	PAS	P3	G	active	2708
5	6	F	11	PAS	P3	G	cyst	37647
5	6	F	10	2%KB	P1	H	active	0
5	6	F	10	2%KB	P1	H	cyst	0
5	6	F	9	NA	NA	NA	NA	0
5	6	F	8	2%KB	P5	NO	active	677
5	6	F	8	2%KB	P5	NO	cyst	135
5	6	F	7	2%KB	P5	D	active	0
5	6	F	7	2%KB	P5	D	cyst	0
5	6	F	6	PAS	P1	A	active	107253
5	6	F	6	PAS	P1	A	cyst	0
5	6	F	5	2%KB	NO	B	NA	0
5	6	F	4	PAS	P3	F	active	2573
5	6	F	4	PAS	P3	F	cyst	24376
5	6	F	3	2%KB	P3	F	active	2708
5	6	F	3	2%KB	P3	F	cyst	82877
5	6	F	2	PAS	P4	A	active	2573
5	6	F	2	PAS	P4	A	cyst	44418
5	6	F	1	NA	NA	NA	NA	0
5	6	G	1	2%KB	P3	C	active	3521
5	6	G	1	2%KB	P3	C	cyst	0
5	6	G	2	PAS	P4	H	active	0
5	6	G	2	PAS	P4	H	cyst	0
5	6	G	3	2%KB	P4	NO	active	5417
5	6	G	3	2%KB	P4	NO	cyst	116461
5	6	G	4	2%KB	P6	C	active	3386
5	6	G	4	2%KB	P6	C	cyst	0
5	6	G	5	2%KB	P6	C	active	3927
5	6	G	5	2%KB	P6	C	cyst	0
5	6	G	6	PAS	NO	C	NA	0
5	6	G	7	PAS	P6	B	active	30605
5	6	G	7	PAS	P6	B	cyst	0
5	6	G	8	2%KB	P5	H	active	0
5	6	G	8	2%KB	P5	H	cyst	0
5	6	G	9	2%KB	P1	G	active	203130
5	6	G	9	2%KB	P1	G	cyst	0
5	6	G	10	2%KB	P5	I	active	0
5	6	G	10	2%KB	P5	I	cyst	0
5	6	G	11	PAS	P2	H	active	22480
5	6	G	11	PAS	P2	H	cyst	8667
5	6	G	12	NA	NA	NA	NA	0
5	6	H	12	2%KB	P4	B	active	0
5	6	H	12	2%KB	P4	B	cyst	0
5	6	H	11	2%KB	NO	C	NA	0
5	6	H	10	NA	NA	NA	NA	0
5	6	H	9	NA	NA	NA	NA	0
5	6	H	8	2%KB	NO	E	NA	0
5	6	H	7	2%KB	P3	G	active	12459
5	6	H	7	2%KB	P3	G	cyst	19500
5	6	H	6	PAS	P1	I	active	31688
5	6	H	6	PAS	P1	I	cyst	271
5	6	H	5	NA	NA	NA	NA	0
5	6	H	4	NA	NA	NA	NA	0
5	6	H	3	2%KB	P1	E	active	267048
5	6	H	3	2%KB	P1	E	cyst	0
5	6	H	2	PAS	P4	E	active	1625
5	6	H	2	PAS	P4	E	cyst	55251
5	6	H	1	2%KB	P1	NO	active	107794
5	6	H	1	2%KB	P1	NO	cyst	0
5	7	A	1	NA	NA	NA	NA	0
5	7	A	2	2%KB	P1	H	active	0
5	7	A	2	2%KB	P1	H	cyst	0
5	7	A	3	2%KB	P2	C	active	33042
5	7	A	3	2%KB	P2	C	cyst	0
5	7	A	4	PAS	NO	A	NA	0
5	7	A	5	2%KB	P6	G	active	2031
5	7	A	5	2%KB	P6	G	cyst	0
5	7	A	6	NA	NA	NA	NA	0
5	7	A	7	2%KB	P1	D	active	0
5	7	A	7	2%KB	P1	D	cyst	0
5	7	A	8	2%KB	P2	E	active	181463
5	7	A	8	2%KB	P2	E	cyst	0
5	7	A	9	PAS	P3	NO	active	0
5	7	A	9	PAS	P3	NO	cyst	2979
5	7	A	10	PAS	P5	F	active	15980
5	7	A	10	PAS	P5	F	cyst	0
5	7	A	11	2%KB	P2	D	active	948
5	7	A	11	2%KB	P2	D	cyst	0
5	7	A	12	2%KB	P2	F	active	157087
5	7	A	12	2%KB	P2	F	cyst	23021
5	7	B	12	2%KB	P1	F	active	73127
5	7	B	12	2%KB	P1	F	cyst	0
5	7	B	11	2%KB	P1	E	active	273548
5	7	B	11	2%KB	P1	E	cyst	0
5	7	B	10	NA	NA	NA	NA	0
5	7	B	9	PAS	P2	NO	active	1625
5	7	B	9	PAS	P2	NO	cyst	948
5	7	B	8	2%KB	P6	B	active	4198
5	7	B	8	2%KB	P6	B	cyst	0
5	7	B	7	NA	NA	NA	NA	0
5	7	B	6	PAS	P6	B	active	32230
5	7	B	6	PAS	P6	B	cyst	0
5	7	B	5	2%KB	P3	C	active	3386
5	7	B	5	2%KB	P3	C	cyst	813
5	7	B	4	2%KB	P1	G	active	203130
5	7	B	4	2%KB	P1	G	cyst	0
5	7	B	3	PAS	P3	F	active	2031
5	7	B	3	PAS	P3	F	cyst	23021
5	7	B	2	PAS	P5	C	active	0
5	7	B	2	PAS	P5	C	cyst	0
5	7	B	1	2%KB	P4	D	active	0
5	7	B	1	2%KB	P4	D	cyst	0
5	7	C	1	PAS	P4	D	active	1490
5	7	C	1	PAS	P4	D	cyst	39001
5	7	C	2	NA	NA	NA	NA	0
5	7	C	3	2%KB	NO	A	NA	0
5	7	C	4	2%KB	P3	NO	active	2438
5	7	C	4	2%KB	P3	NO	cyst	173879
5	7	C	5	2%KB	NO	F	NA	0
5	7	C	6	2%KB	P2	I	active	8938
5	7	C	6	2%KB	P2	I	cyst	0
5	7	C	7	2%KB	P2	B	active	15980
5	7	C	7	2%KB	P2	B	cyst	0
5	7	C	8	2%KB	P6	H	active	0
5	7	C	8	2%KB	P6	H	cyst	0
5	7	C	9	NA	NA	NA	NA	0
5	7	C	10	PAS	P3	E	active	2438
5	7	C	10	PAS	P3	E	cyst	68523
5	7	C	11	2%KB	P1	G	active	178754
5	7	C	11	2%KB	P1	G	cyst	0
5	7	C	12	PAS	P6	NO	active	2708
5	7	C	12	PAS	P6	NO	cyst	0
5	7	D	12	2%KB	P4	C	active	135
5	7	D	12	2%KB	P4	C	cyst	0
5	7	D	11	PAS	P3	C	active	1083
5	7	D	11	PAS	P3	C	cyst	15302
5	7	D	10	NA	NA	NA	NA	0
5	7	D	9	PAS	P5	H	active	0
5	7	D	9	PAS	P5	H	cyst	0
5	7	D	8	2%KB	P1	NO	active	105628
5	7	D	8	2%KB	P1	NO	cyst	0
5	7	D	7	2%KB	P3	G	active	15573
5	7	D	7	2%KB	P3	G	cyst	14084
5	7	D	6	NA	NA	NA	NA	0
5	7	D	5	PAS	P6	I	active	15980
5	7	D	5	PAS	P6	I	cyst	0
5	7	D	4	2%KB	P5	C	active	0
5	7	D	4	2%KB	P5	C	cyst	0
5	7	D	3	2%KB	P4	B	active	0
5	7	D	3	2%KB	P4	B	cyst	0
5	7	D	2	PAS	P6	A	active	10698
5	7	D	2	PAS	P6	A	cyst	0
5	7	D	1	2%KB	P3	I	active	135
5	7	D	1	2%KB	P3	I	cyst	406
5	7	E	1	2%KB	NO	D	NA	0
5	7	E	2	NA	NA	NA	NA	0
5	7	E	3	2%KB	P2	B	active	30605
5	7	E	3	2%KB	P2	B	cyst	0
5	7	E	4	PAS	P4	H	active	0
5	7	E	4	PAS	P4	H	cyst	0
5	7	E	5	PAS	P1	D	active	70418
5	7	E	5	PAS	P1	D	cyst	1625
5	7	E	6	2%KB	P3	H	active	0
5	7	E	6	2%KB	P3	H	cyst	677
5	7	E	7	2%KB	P4	E	active	2167
5	7	E	7	2%KB	P4	E	cyst	0
5	7	E	8	2%KB	NO	B	NA	0
5	7	E	9	PAS	P1	NO	active	3521
5	7	E	9	PAS	P1	NO	cyst	677
5	7	E	10	2%KB	P2	I	active	15844
5	7	E	10	2%KB	P2	I	cyst	0
5	7	E	11	2%KB	P1	H	active	0
5	7	E	11	2%KB	P1	H	cyst	0
5	7	E	12	2%KB	NO	I	NA	0
5	7	F	12	2%KB	P1	C	active	16115
5	7	F	12	2%KB	P1	C	cyst	0
5	7	F	11	2%KB	P5	E	active	14761
5	7	F	11	2%KB	P5	E	cyst	0
5	7	F	10	NA	NA	NA	NA	0
5	7	F	9	2%KB	P3	D	active	0
5	7	F	9	2%KB	P3	D	cyst	271
5	7	F	8	PAS	P6	C	active	27084
5	7	F	8	PAS	P6	C	cyst	0
5	7	F	7	PAS	NO	F	NA	0
5	7	F	6	PAS	P3	A	active	2708
5	7	F	6	PAS	P3	A	cyst	54710
5	7	F	5	PAS	P1	H	active	6771
5	7	F	5	PAS	P1	H	cyst	135
5	7	F	4	2%KB	P2	H	active	0
5	7	F	4	2%KB	P2	H	cyst	0
5	7	F	3	2%KB	P4	F	active	7584
5	7	F	3	2%KB	P4	F	cyst	43064
5	7	F	2	PAS	P5	G	active	26949
5	7	F	2	PAS	P5	G	cyst	0
5	7	F	1	2%KB	P2	D	active	0
5	7	F	1	2%KB	P2	D	cyst	0
5	7	G	1	NA	NA	NA	NA	0
5	7	G	2	PAS	P1	E	active	73127
5	7	G	2	PAS	P1	E	cyst	17875
5	7	G	3	2%KB	P6	H	active	135
5	7	G	3	2%KB	P6	H	cyst	0
5	7	G	4	PAS	P4	G	active	5417
5	7	G	4	PAS	P4	G	cyst	33855
5	7	G	5	PAS	P2	C	active	46043
5	7	G	5	PAS	P2	C	cyst	31688
5	7	G	6	2%KB	P5	E	active	6636
5	7	G	6	2%KB	P5	E	cyst	0
5	7	G	7	2%KB	P2	F	active	197713
5	7	G	7	2%KB	P2	F	cyst	9479
5	7	G	8	2%KB	P5	C	active	0
5	7	G	8	2%KB	P5	C	cyst	0
5	7	G	9	2%KB	P3	F	active	1354
5	7	G	9	2%KB	P3	F	cyst	81252
5	7	G	10	PAS	NO	D	NA	0
5	7	G	11	2%KB	P3	C	active	3792
5	7	G	11	2%KB	P3	C	cyst	135
5	7	G	12	2%KB	P2	A	active	222089
5	7	G	12	2%KB	P2	A	cyst	2708
5	7	H	12	NA	NA	NA	NA	0
5	7	H	11	2%KB	P6	E	active	135
5	7	H	11	2%KB	P6	E	cyst	0
5	7	H	10	2%KB	P1	I	active	7042
5	7	H	10	2%KB	P1	I	cyst	0
5	7	H	9	PAS	P5	B	active	0
5	7	H	9	PAS	P5	B	cyst	0
5	7	H	8	2%KB	P4	I	active	135
5	7	H	8	2%KB	P4	I	cyst	135
5	7	H	7	NA	NA	NA	NA	0
5	7	H	6	NA	NA	NA	NA	0
5	7	H	5	PAS	NO	C	NA	0
5	7	H	4	PAS	NO	H	NA	0
5	7	H	3	PAS	P6	G	active	17605
5	7	H	3	PAS	P6	G	cyst	0
5	7	H	2	NA	NA	NA	NA	0
5	7	H	1	PAS	P2	H	active	20584
5	7	H	1	PAS	P2	H	cyst	12188
